movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year
1883,Movie 1883,Thriller,4.6,,80,,Actor C,2018
1884,Movie 1884,Drama,5.2,10,300,,Actor A,2018
1885,Movie 1885,Thriller,9.4,150,600,Cameron,Actor B,2015
1886,Movie 1886,Thriller,5.1,100,20,Nolan,,2022
,Movie 1887,Sci-Fi,4.2,30,,Tarantino,,2018
1888,Movie 1888,Sci-Fi,7.2,30,,Tarantino,,2022
1889,Movie 1889,Thriller,5.2,150,,Tarantino,Actor D,2021
1890,Movie 1890,Fantasy,5.2,150,20,Cameron,Actor B,2018
1891,Movie 1891,Romance,5.1,30,600,Nolan,Actor C,2019
1892,Movie 1892,Action,9.5,100,600,Rajamouli,Actor A,
1893,Movie 1893,Thriller,6.1,,600,Spielberg,Actor E,2017
1894,Movie 1894,Comedy,4.5,100,300,Rajamouli,Actor A,
1895,Movie 1895,Horror,9.2,10,600,Scorsese,Actor B,2022
1896,Movie 1896,Thriller,9.2,60,,Nolan,,2018
1897,Movie 1897,Action,8.6,150,,Rajamouli,Actor C,2016
1898,Movie 1898,Comedy,5.2,60,20,Rajamouli,Actor A,
1899,Movie 1899,Drama,8.6,60,600,Tarantino,Actor A,
1900,Movie 1899,Romance,,150,,Spielberg,Actor A,2016
1901,Movie 1901,Sci-Fi,4.1,30,150,Tarantino,Actor E,2022
1902,Movie 1902,Sci-Fi,5.9,100,20,,Actor E,2022
1903,Movie 1903,Thriller,8.5,60,20,Spielberg,Actor B,
,Movie 1904,Horror,7,60,,Scorsese,,2016
1905,Movie 1905,Comedy,4.6,10,300,Cameron,Actor A,2019
1906,Movie 1906,Horror,7.5,150,600,Cameron,Actor D,2019
1907,Movie 1907,Sci-Fi,6.8,10,80,,,2018
1908,Movie 1908,Comedy,4.2,100,150,Cameron,Actor E,2021
1909,Movie 1909,Fantasy,5.6,,80,Nolan,Actor A,2018
1910,Movie 1910,Comedy,9.4,30,,,Actor D,
1911,Movie 1911,Comedy,8.5,60,300,Scorsese,Actor C,2021
1912,Movie 1912,Action,7.8,150,600,Spielberg,Actor D,2016
1913,Movie 1913,Thriller,4.9,150,,Cameron,Actor C,2020
1914,Movie 1914,Drama,4.1,30,150,Spielberg,Actor D,
1915,Movie 1915,Sci-Fi,9.3,,150,Nolan,,2016
1916,Movie 1916,Fantasy,7.7,60,300,Spielberg,Actor E,2022
1917,Movie 1917,Drama,6.4,150,150,Tarantino,,2020
1918,Movie 1918,Action,5.2,150,600,Cameron,Actor D,2022
1919,Movie 1919,Horror,,60,150,,,2015
1920,Movie 1920,Horror,8.3,30,20,Tarantino,,2017
,Movie 1921,Comedy,6.1,100,600,Cameron,Actor C,
1922,Movie 1922,Action,7,10,300,Scorsese,Actor D,2021
1923,Movie 1923,Drama,3.7,,20,Tarantino,Actor E,2022
1924,Movie 1924,Action,7.9,60,300,Spielberg,Actor D,
1925,Movie 1924,Romance,5.4,60,,Tarantino,Actor C,2019
1926,Movie 1926,Romance,6,,20,Nolan,Actor C,2017
1927,Movie 1927,Fantasy,8.6,100,300,Cameron,Actor E,2015
1928,Movie 1928,Horror,5.3,,,Nolan,Actor B,2018
1929,Movie 1929,Sci-Fi,7.1,30,,Spielberg,Actor B,2015
1930,Movie 1930,Action,4.9,60,150,,Actor D,2022
1931,Movie 1931,Action,7.7,100,150,Nolan,Actor A,2019
1932,Movie 1932,Sci-Fi,6.1,150,20,,Actor A,2016
1933,Movie 1933,Drama,9.5,150,20,Tarantino,Actor E,2022
1934,Movie 1934,Horror,7.5,60,300,,,2016
1935,Movie 1935,Thriller,4.3,60,,Scorsese,Actor E,2020
1936,Movie 1936,Fantasy,8.6,30,150,Scorsese,Actor B,2018
1937,Movie 1937,Thriller,8.9,30,300,Cameron,Actor C,2015
,Movie 1938,Drama,,30,80,,Actor D,2017
1939,Movie 1939,Comedy,4.2,10,150,Nolan,Actor C,2017
1940,Movie 1940,Drama,5.1,60,600,Rajamouli,Actor E,2022
1941,Movie 1941,Action,8.2,30,300,Scorsese,Actor A,2022
1942,Movie 1942,Comedy,3.8,150,600,Tarantino,Actor E,2022
1943,Movie 1943,Sci-Fi,3.6,150,600,,Actor A,2018
1944,Movie 1944,Drama,7.5,10,150,Rajamouli,Actor A,2019
1945,Movie 1945,Action,7.1,150,,Spielberg,Actor B,
1946,Movie 1946,Thriller,6.4,100,600,,,2015
1947,Movie 1947,Thriller,5.8,60,,,Actor D,2020
1948,Movie 1948,Action,9.4,,600,Spielberg,,2016
1949,Movie 1949,Romance,9.2,60,,Tarantino,Actor E,2020
1950,Movie 1949,Thriller,4.2,150,150,,Actor C,2019
1951,Movie 1951,Fantasy,7.3,100,80,Tarantino,Actor B,2018
1952,Movie 1952,Fantasy,7.6,10,300,Cameron,Actor D,2015
1953,Movie 1953,Thriller,6.3,30,20,Scorsese,Actor C,2021
1954,Movie 1954,Comedy,6,30,20,Scorsese,Actor A,2021
,Movie 1955,Fantasy,8.9,30,20,Scorsese,,2015
1956,Movie 1956,Action,4.2,60,600,Scorsese,,2015
1957,Movie 1957,Horror,,150,300,Spielberg,Actor D,2015
1958,Movie 1958,Drama,4.1,100,20,Nolan,Actor B,2022
1959,Movie 1959,Action,8.2,60,20,Scorsese,Actor A,2022
1960,Movie 1960,Thriller,8.7,30,600,Spielberg,Actor A,
1961,Movie 1961,Action,8.4,150,20,,Actor D,2022
1962,Movie 1962,Romance,4.2,30,300,Rajamouli,Actor A,2022
1963,Movie 1963,Horror,7.5,,,Cameron,Actor E,2021
1964,Movie 1964,Thriller,8.7,100,300,Scorsese,Actor D,2016
1965,Movie 1965,Sci-Fi,4.7,,80,,Actor E,2016
1966,Movie 1966,Romance,4.8,,,Nolan,Actor D,2018
1967,Movie 1967,Sci-Fi,8.6,100,80,Nolan,Actor C,2015
1968,Movie 1968,Action,7.1,30,300,Spielberg,,2016
1969,Movie 1969,Drama,4.1,,,Nolan,Actor A,2021
1970,Movie 1970,Comedy,7.5,150,,Tarantino,,2019
1971,Movie 1971,Action,3.6,30,600,Spielberg,Actor E,2022
,Movie 1972,Fantasy,7.8,30,600,Nolan,Actor D,2016
1973,Movie 1973,Horror,4.8,100,80,Nolan,Actor D,2019
1974,Movie 1974,Action,6.6,10,20,,Actor B,2018
1975,Movie 1974,Sci-Fi,5.5,100,20,Spielberg,Actor E,2017
1976,Movie 1976,Comedy,,10,300,Rajamouli,Actor D,
1977,Movie 1977,Comedy,8.6,150,150,Scorsese,Actor D,2018
1978,Movie 1978,Fantasy,7.4,60,80,Spielberg,Actor D,2016
1979,Movie 1979,Romance,5.3,,,Nolan,Actor E,2022
1980,Movie 1980,Thriller,8.1,100,80,Cameron,Actor B,2022
1981,Movie 1981,Romance,6.1,30,600,,Actor B,2015
1982,Movie 1982,Action,6.4,100,150,Tarantino,,
1983,Movie 1983,Romance,4.1,150,80,Spielberg,,2022
1984,Movie 1984,Drama,6.8,10,300,Rajamouli,Actor A,2021
1985,Movie 1985,Fantasy,6.6,100,20,Nolan,Actor C,2020
1986,Movie 1986,Horror,4.8,150,,Spielberg,Actor E,
1987,Movie 1987,Drama,7.7,100,150,Rajamouli,Actor D,2020
1988,Movie 1988,Fantasy,4,150,,,Actor A,
,Movie 1989,Drama,5.5,150,20,Cameron,Actor A,2016
1990,Movie 1990,Action,8.9,,20,Spielberg,,2015
1991,Movie 1991,Comedy,3.9,100,80,,Actor B,2019
1992,Movie 1992,Sci-Fi,7.5,30,,Cameron,Actor B,2018
1993,Movie 1993,Sci-Fi,5.5,60,20,Spielberg,Actor C,2016
1994,Movie 1994,Romance,6.4,150,600,Scorsese,Actor C,2017
1995,Movie 1995,Fantasy,,30,20,Spielberg,Actor A,2015
1996,Movie 1996,Thriller,8.3,150,80,Tarantino,Actor C,2015
1997,Movie 1997,Sci-Fi,7.5,60,150,Nolan,Actor C,2019
1998,Movie 1998,Romance,7.9,30,150,Spielberg,Actor C,2016
1999,Movie 1999,Thriller,7.4,150,80,,,2015
2000,Movie 1999,Fantasy,9.4,10,150,Cameron,Actor A,2015
2001,Movie 2001,Romance,5.4,60,600,Nolan,Actor B,2018
2002,Movie 2002,Horror,8.3,30,300,Scorsese,,2018
2003,Movie 2003,Action,7.2,60,600,Rajamouli,Actor E,2019
2004,Movie 2004,Romance,4.2,100,80,Scorsese,Actor D,2019
2005,Movie 2005,Sci-Fi,5.5,10,150,Rajamouli,Actor D,2016
,Movie 2006,Action,8.6,150,80,Spielberg,Actor A,2015
2007,Movie 2007,Horror,5.2,150,20,Scorsese,,2020
2008,Movie 2008,Action,7.5,30,20,Nolan,Actor E,2016
2009,Movie 2009,Romance,9.5,30,150,,Actor D,
2010,Movie 2010,Comedy,3.6,,300,Tarantino,Actor C,
2011,Movie 2011,Thriller,6.3,,600,Rajamouli,Actor E,2022
2012,Movie 2012,Romance,7.2,,80,Spielberg,Actor A,2019
2013,Movie 2013,Sci-Fi,4.9,10,20,Spielberg,,2020
2014,Movie 2014,Horror,,100,,,Actor D,2020
2015,Movie 2015,Romance,9.3,,600,Spielberg,Actor C,2015
2016,Movie 2016,Sci-Fi,6.2,,150,Scorsese,,
2017,Movie 2017,Action,9.1,100,20,Nolan,Actor A,2016
2018,Movie 2018,Fantasy,7.6,,600,Scorsese,Actor E,2022
2019,Movie 2019,Action,6.5,150,150,Cameron,Actor D,2016
2020,Movie 2020,Action,8.3,60,600,Spielberg,Actor E,2019
2021,Movie 2021,Fantasy,7.2,30,300,,Actor E,2019
2022,Movie 2022,Romance,4.5,150,20,Spielberg,Actor C,2020
,Movie 2023,Romance,4.8,30,300,Scorsese,Actor A,2022
2024,Movie 2024,Romance,4.4,30,20,Tarantino,Actor E,
2025,Movie 2024,Action,5.9,150,80,Nolan,Actor D,2019
2026,Movie 2026,Drama,3.8,30,600,Spielberg,,
2027,Movie 2027,Horror,4.9,,300,Spielberg,Actor D,2016
2028,Movie 2028,Drama,8.6,150,80,Spielberg,,2019
2029,Movie 2029,Thriller,3.8,30,,Cameron,Actor D,2018
2030,Movie 2030,Comedy,5.2,60,80,Tarantino,,2020
2031,Movie 2031,Action,4.6,60,300,Scorsese,Actor A,2017
2032,Movie 2032,Action,4.7,30,20,Tarantino,Actor D,
2033,Movie 2033,Drama,,30,80,,Actor C,2020
2034,Movie 2034,Horror,8.9,30,20,Nolan,Actor D,2020
2035,Movie 2035,Comedy,7.3,,300,Spielberg,,
2036,Movie 2036,Drama,6.5,30,300,Scorsese,,2020
2037,Movie 2037,Sci-Fi,6.8,,80,Tarantino,Actor A,2019
2038,Movie 2038,Action,3.7,60,,Spielberg,Actor D,2021
2039,Movie 2039,Sci-Fi,9,30,300,Tarantino,Actor E,2021
,Movie 2040,Romance,8.9,150,300,Rajamouli,Actor C,2021
2041,Movie 2041,Fantasy,7,60,600,,Actor B,2022
2042,Movie 2042,Romance,8.7,60,20,,Actor D,
2043,Movie 2043,Comedy,6.6,100,80,Tarantino,Actor C,2017
2044,Movie 2044,Sci-Fi,5.6,150,150,,Actor D,2020
2045,Movie 2045,Drama,8.6,30,300,Nolan,Actor B,2015
2046,Movie 2046,Drama,8.3,30,600,Spielberg,Actor B,2020
2047,Movie 2047,Comedy,6.5,100,20,Scorsese,,2016
2048,Movie 2048,Action,6.2,60,600,Tarantino,Actor C,2020
2049,Movie 2049,Thriller,8.7,100,20,Nolan,Actor D,2015
2050,Movie 2049,Comedy,6.8,100,600,Scorsese,Actor D,2019
2051,Movie 2051,Drama,8.4,100,,,Actor D,2015
2052,Movie 2052,Fantasy,,10,300,Scorsese,Actor D,2017
2053,Movie 2053,Romance,6.5,60,300,Tarantino,,2016
2054,Movie 2054,Horror,8.5,30,300,Scorsese,Actor A,2022
2055,Movie 2055,Sci-Fi,3.5,150,80,Nolan,Actor A,2015
2056,Movie 2056,Sci-Fi,3.6,60,80,Rajamouli,Actor B,2018
,Movie 2057,Romance,8.9,150,300,Spielberg,Actor E,2022
2058,Movie 2058,Sci-Fi,4.5,10,,Nolan,,2017
2059,Movie 2059,Drama,7.3,10,600,Cameron,Actor A,2022
2060,Movie 2060,Thriller,6.8,100,150,Cameron,Actor D,2016
2061,Movie 2061,Action,6.7,,150,Cameron,Actor C,2017
2062,Movie 2062,Thriller,4.8,150,,Tarantino,Actor C,2017
2063,Movie 2063,Sci-Fi,3.8,,150,,Actor A,2015
2064,Movie 2064,Sci-Fi,6.9,60,80,,Actor B,2016
2065,Movie 2065,Comedy,8.1,,600,Tarantino,Actor B,2020
2066,Movie 2066,Sci-Fi,8.3,,600,Spielberg,Actor B,2017
2067,Movie 2067,Thriller,6.9,30,150,Cameron,Actor C,2021
2068,Movie 2068,Thriller,7.6,100,20,Scorsese,Actor D,2022
2069,Movie 2069,Action,8,150,600,,Actor C,
2070,Movie 2070,Horror,9.3,100,80,Cameron,Actor C,2017
2071,Movie 2071,Sci-Fi,,30,,Rajamouli,,2018
2072,Movie 2072,Horror,9.2,60,80,Cameron,,2020
2073,Movie 2073,Sci-Fi,5.8,60,600,,Actor B,2021
,Movie 2074,Fantasy,4.9,100,80,,Actor B,2021
2075,Movie 2074,Drama,8.9,,300,Tarantino,Actor D,
2076,Movie 2076,Horror,8.3,150,300,Scorsese,Actor A,
2077,Movie 2077,Thriller,3.6,100,80,Rajamouli,,2021
2078,Movie 2078,Sci-Fi,6.2,60,80,,Actor B,2018
2079,Movie 2079,Horror,8.5,150,300,Rajamouli,Actor A,2017
2080,Movie 2080,Drama,7.2,10,20,Rajamouli,Actor E,2015
2081,Movie 2081,Fantasy,9,30,20,Tarantino,Actor C,
2082,Movie 2082,Romance,4.3,60,20,Cameron,Actor D,2017
2083,Movie 2083,Drama,8.9,10,80,Spielberg,Actor E,2017
2084,Movie 2084,Horror,6.3,,80,Nolan,,
2085,Movie 2085,Sci-Fi,7.4,150,80,Tarantino,Actor C,2020
2086,Movie 2086,Fantasy,7.5,30,300,Rajamouli,Actor E,2018
2087,Movie 2087,Action,5.7,60,80,Rajamouli,Actor C,2022
2088,Movie 2088,Action,3.7,30,150,Tarantino,Actor C,2020
2089,Movie 2089,Romance,3.7,100,20,,,
2090,Movie 2090,Drama,,60,80,Tarantino,,
,Movie 2091,Fantasy,6.9,60,150,Rajamouli,Actor A,2021
2092,Movie 2092,Drama,7.5,100,150,Nolan,Actor D,2020
2093,Movie 2093,Romance,5.5,10,150,Spielberg,Actor C,2016
2094,Movie 2094,Horror,5.9,,150,Spielberg,,2015
2095,Movie 2095,Fantasy,6.8,,150,Spielberg,Actor E,2017
2096,Movie 2096,Sci-Fi,7.3,150,600,Spielberg,,2022
2097,Movie 2097,Fantasy,9.2,30,150,Cameron,Actor C,
2098,Movie 2098,Sci-Fi,5.5,30,20,Spielberg,Actor E,2022
2099,Movie 2099,Comedy,8.2,100,80,,Actor D,2015
2100,Movie 2099,Thriller,7.2,30,,,Actor D,2015
2101,Movie 2101,Romance,4.7,10,600,Tarantino,Actor D,2022
2102,Movie 2102,Fantasy,4.2,60,80,Tarantino,,2019
2103,Movie 2103,Sci-Fi,5.8,,80,Cameron,Actor B,2022
2104,Movie 2104,Fantasy,7.1,10,80,Scorsese,Actor D,2022
2105,Movie 2105,Thriller,5.6,60,300,,Actor C,2016
2106,Movie 2106,Romance,8.7,150,300,Spielberg,Actor A,2021
2107,Movie 2107,Action,5.3,100,150,Tarantino,Actor A,2015
,Movie 2108,Comedy,4.1,10,600,Scorsese,,2015
2109,Movie 2109,Romance,,100,600,Tarantino,Actor E,2017
2110,Movie 2110,Horror,4.8,10,600,Cameron,Actor A,2019
2111,Movie 2111,Action,5.1,60,300,Spielberg,Actor B,2019
2112,Movie 2112,Action,6.6,100,20,Tarantino,Actor D,2019
2113,Movie 2113,Thriller,4.6,100,600,Nolan,Actor B,2022
2114,Movie 2114,Thriller,4.5,100,300,Spielberg,Actor B,2016
2115,Movie 2115,Romance,4.8,100,20,Spielberg,Actor C,2015
2116,Movie 2116,Romance,8.7,30,20,Tarantino,Actor A,2022
2117,Movie 2117,Comedy,7.8,,,Spielberg,Actor E,2019
2118,Movie 2118,Comedy,7.8,30,80,Nolan,Actor B,2022
2119,Movie 2119,Thriller,6.5,10,600,Scorsese,,2019
2120,Movie 2120,Comedy,5.5,60,20,Nolan,Actor C,2018
2121,Movie 2121,Drama,8.6,30,,Tarantino,Actor A,
2122,Movie 2122,Horror,7.5,150,80,Cameron,Actor E,2022
2123,Movie 2123,Thriller,4.9,150,20,Cameron,,2021
2124,Movie 2124,Fantasy,3.5,,150,Scorsese,Actor B,
,Movie 2124,Action,9.1,10,600,Tarantino,Actor E,2022
2126,Movie 2126,Horror,5.1,10,80,Spielberg,Actor C,2022
2127,Movie 2127,Romance,8.2,30,300,Tarantino,Actor B,2016
2128,Movie 2128,Romance,,100,600,Tarantino,,2018
2129,Movie 2129,Romance,4.2,60,150,Rajamouli,Actor C,2015
2130,Movie 2130,Drama,7.9,10,,Tarantino,Actor A,2021
2131,Movie 2131,Sci-Fi,6.1,30,150,Scorsese,Actor C,2015
2132,Movie 2132,Action,8.2,30,600,Cameron,Actor A,2016
2133,Movie 2133,Horror,3.8,30,150,Scorsese,Actor C,2021
2134,Movie 2134,Thriller,4.6,30,20,,Actor B,2019
2135,Movie 2135,Horror,9.3,100,300,Tarantino,Actor E,
2136,Movie 2136,Thriller,7.4,150,150,Nolan,Actor E,
2137,Movie 2137,Horror,5,100,300,Spielberg,Actor E,2017
2138,Movie 2138,Thriller,5.9,60,,Rajamouli,Actor A,2021
2139,Movie 2139,Comedy,5.7,150,300,Spielberg,,2020
2140,Movie 2140,Fantasy,4,10,150,Spielberg,Actor C,2020
2141,Movie 2141,Romance,5.4,30,20,Tarantino,,2022
,Movie 2142,Horror,3.6,150,20,Cameron,Actor C,2022
2143,Movie 2143,Comedy,9,100,20,Nolan,Actor D,2016
2144,Movie 2144,Fantasy,8.3,60,80,Scorsese,,2022
2145,Movie 2145,Sci-Fi,9,100,,Spielberg,Actor B,2021
2146,Movie 2146,Horror,6.4,150,,Cameron,Actor C,2022
2147,Movie 2147,Horror,,100,,Spielberg,Actor A,2016
2148,Movie 2148,Romance,6.2,30,80,Scorsese,Actor B,2017
2149,Movie 2149,Fantasy,5.6,150,,Nolan,Actor A,2020
2150,Movie 2149,Fantasy,6.3,60,150,,Actor B,2016
2151,Movie 2151,Action,5.6,,,Tarantino,Actor E,2021
2152,Movie 2152,Drama,4.9,10,150,Cameron,Actor C,
2153,Movie 2153,Comedy,5.1,10,,Tarantino,Actor B,2016
2154,Movie 2154,Sci-Fi,5,100,300,,Actor A,2016
2155,Movie 2155,Romance,8.4,,300,,,2016
2156,Movie 2156,Horror,5.7,100,80,Tarantino,Actor C,
2157,Movie 2157,Horror,7.2,150,600,Scorsese,Actor E,2022
2158,Movie 2158,Fantasy,6.3,30,150,Scorsese,Actor B,2015
,Movie 2159,Horror,9.5,,300,Tarantino,Actor C,2019
2160,Movie 2160,Romance,8.7,30,20,Nolan,Actor C,2021
2161,Movie 2161,Romance,9.3,30,300,Scorsese,Actor A,2019
2162,Movie 2162,Thriller,5.7,60,150,Nolan,Actor C,2015
2163,Movie 2163,Drama,5.5,100,600,,Actor C,2017
2164,Movie 2164,Thriller,3.9,150,80,Rajamouli,Actor C,2016
2165,Movie 2165,Sci-Fi,9.2,100,,Nolan,,2018
2166,Movie 2166,Thriller,,60,300,Tarantino,Actor B,2017
2167,Movie 2167,Horror,7.5,,80,Spielberg,Actor E,2017
2168,Movie 2168,Fantasy,8.1,100,20,Nolan,Actor A,
2169,Movie 2169,Action,8,,80,Scorsese,Actor B,2016
2170,Movie 2170,Sci-Fi,6.7,10,80,,Actor C,2017
2171,Movie 2171,Thriller,8.3,60,,Spielberg,Actor A,2015
2172,Movie 2172,Action,5.8,10,600,Scorsese,Actor B,2017
2173,Movie 2173,Romance,7.2,30,20,Nolan,Actor C,
2174,Movie 2174,Drama,8.4,150,20,Rajamouli,Actor D,2020
2175,Movie 2174,Horror,5.3,60,20,Scorsese,,2015
,Movie 2176,Drama,6.7,30,80,Nolan,Actor B,2017
2177,Movie 2177,Romance,6.1,150,600,Rajamouli,,2018
2178,Movie 2178,Drama,9.4,60,20,,,2019
2179,Movie 2179,Comedy,7,10,80,Spielberg,Actor B,2021
2180,Movie 2180,Drama,8.4,30,300,Nolan,Actor D,2021
2181,Movie 2181,Comedy,8.2,60,150,Tarantino,Actor A,2018
2182,Movie 2182,Horror,6.9,60,80,Nolan,Actor B,2015
2183,Movie 2183,Horror,7.2,,600,Rajamouli,Actor E,
2184,Movie 2184,Fantasy,4.2,60,80,Nolan,Actor A,
2185,Movie 2185,Horror,,150,300,Rajamouli,,2021
2186,Movie 2186,Thriller,4.6,10,150,Rajamouli,Actor A,2022
2187,Movie 2187,Drama,5.9,30,80,Tarantino,Actor D,2017
2188,Movie 2188,Horror,8.4,30,600,Cameron,Actor E,2022
2189,Movie 2189,Fantasy,5.7,100,80,,,2017
2190,Movie 2190,Sci-Fi,9.1,150,150,,Actor D,2022
2191,Movie 2191,Comedy,6,30,80,Tarantino,Actor B,2020
2192,Movie 2192,Comedy,7.6,150,20,Scorsese,Actor E,2020
,Movie 2193,Romance,8.3,10,300,,Actor B,2015
2194,Movie 2194,Thriller,7.9,150,600,,Actor A,2015
2195,Movie 2195,Sci-Fi,4.9,150,600,Spielberg,Actor B,2019
2196,Movie 2196,Action,7.9,10,80,Tarantino,Actor D,2019
2197,Movie 2197,Sci-Fi,5.2,,150,Cameron,Actor E,
2198,Movie 2198,Horror,9.5,30,20,Cameron,Actor C,2017
2199,Movie 2199,Sci-Fi,6.2,,,Nolan,Actor A,2022
2200,Movie 2199,Drama,5.1,30,600,Spielberg,Actor B,2022
2201,Movie 2201,Comedy,8.6,60,150,Tarantino,Actor D,2018
2202,Movie 2202,Sci-Fi,7.9,10,20,Nolan,Actor A,
2203,Movie 2203,Sci-Fi,7.9,60,300,Rajamouli,Actor E,2021
2204,Movie 2204,Romance,,10,150,,Actor A,2018
2205,Movie 2205,Comedy,6,150,150,Spielberg,Actor D,2020
2206,Movie 2206,Thriller,8.1,100,600,Spielberg,Actor C,2016
2207,Movie 2207,Comedy,5.9,30,,Scorsese,Actor D,2016
2208,Movie 2208,Sci-Fi,6.1,60,300,Spielberg,Actor C,2017
2209,Movie 2209,Fantasy,5.3,60,600,Spielberg,Actor E,2020
,Movie 2210,Thriller,6.5,,150,,Actor E,2019
2211,Movie 2211,Action,5.3,150,20,,Actor E,2018
2212,Movie 2212,Horror,3.6,10,,Cameron,Actor D,2018
2213,Movie 2213,Romance,7.5,30,,Spielberg,Actor A,2020
2214,Movie 2214,Thriller,8.7,,300,Cameron,,2021
2215,Movie 2215,Thriller,3.6,150,20,Spielberg,Actor E,2015
2216,Movie 2216,Action,7.3,150,,Rajamouli,Actor A,2017
2217,Movie 2217,Romance,5.4,,20,Rajamouli,Actor A,2015
2218,Movie 2218,Romance,5.3,30,80,Nolan,Actor A,2019
2219,Movie 2219,Romance,3.6,,600,Scorsese,Actor D,2018
2220,Movie 2220,Fantasy,6.1,10,,Tarantino,Actor B,
2221,Movie 2221,Romance,3.9,10,,Nolan,Actor B,2017
2222,Movie 2222,Fantasy,9.3,100,20,Scorsese,Actor E,2018
2223,Movie 2223,Thriller,,,80,Rajamouli,Actor B,2017
2224,Movie 2224,Fantasy,5.1,,20,Spielberg,Actor D,2016
2225,Movie 2224,Comedy,8.1,,80,Scorsese,Actor B,2021
2226,Movie 2226,Horror,6.1,100,80,Spielberg,Actor A,2015
,Movie 2227,Action,6.9,,,Scorsese,Actor A,2017
2228,Movie 2228,Horror,4.2,100,150,Nolan,Actor B,2016
2229,Movie 2229,Thriller,6.8,150,,Nolan,Actor C,2017
2230,Movie 2230,Romance,3.9,150,150,Scorsese,Actor C,2017
2231,Movie 2231,Sci-Fi,8,100,,Scorsese,Actor D,2018
2232,Movie 2232,Comedy,5.2,60,600,Scorsese,Actor A,2022
2233,Movie 2233,Action,9.5,10,300,Tarantino,,
2234,Movie 2234,Thriller,8.8,100,,Spielberg,,2018
2235,Movie 2235,Drama,8.2,30,,,Actor A,2016
2236,Movie 2236,Action,4.2,60,,Nolan,Actor C,
2237,Movie 2237,Horror,8.9,60,20,Cameron,Actor A,2021
2238,Movie 2238,Fantasy,5.7,,150,Rajamouli,Actor A,2020
2239,Movie 2239,Fantasy,4.3,30,80,Tarantino,Actor A,2018
2240,Movie 2240,Romance,9.1,,20,Scorsese,Actor B,2019
2241,Movie 2241,Fantasy,8.5,,80,Tarantino,Actor B,2018
2242,Movie 2242,Sci-Fi,,30,600,Rajamouli,Actor C,2019
2243,Movie 2243,Horror,4.5,10,80,Spielberg,Actor C,2017
,Movie 2244,Thriller,4.8,30,600,Tarantino,Actor D,2017
2245,Movie 2245,Romance,5.1,60,20,Rajamouli,Actor D,2021
2246,Movie 2246,Romance,7.6,,300,Rajamouli,Actor B,2018
2247,Movie 2247,Action,5.8,,20,,Actor A,2019
2248,Movie 2248,Drama,7,,300,Spielberg,Actor C,2017
2249,Movie 2249,Fantasy,4.6,100,600,Nolan,Actor C,2022
2250,Movie 2249,Comedy,5.3,100,20,Rajamouli,Actor E,2018
2251,Movie 2251,Drama,5.1,150,20,Rajamouli,Actor B,2015
2252,Movie 2252,Comedy,4.8,60,20,Scorsese,,2015
2253,Movie 2253,Thriller,6.5,100,,Cameron,Actor D,2018
2254,Movie 2254,Action,5.5,60,,Scorsese,Actor C,2020
2255,Movie 2255,Action,7,150,300,Rajamouli,Actor A,2017
2256,Movie 2256,Romance,5.8,150,600,Scorsese,,2016
2257,Movie 2257,Fantasy,9,100,80,,Actor C,2016
2258,Movie 2258,Comedy,7.8,30,20,Tarantino,,2021
2259,Movie 2259,Comedy,3.7,,20,Nolan,Actor C,2015
2260,Movie 2260,Comedy,4.2,10,,Cameron,,2017
,Movie 2261,Horror,,150,150,Scorsese,,2017
2262,Movie 2262,Drama,6.7,10,150,,Actor E,2022
2263,Movie 2263,Fantasy,5.4,10,80,,,2018
2264,Movie 2264,Horror,7,30,,Cameron,Actor B,2015
2265,Movie 2265,Drama,7.3,60,600,Rajamouli,Actor E,2019
2266,Movie 2266,Fantasy,7.2,10,600,,,2019
2267,Movie 2267,Drama,8.3,10,300,,Actor E,2019
2268,Movie 2268,Action,4.4,60,300,Nolan,Actor C,
2269,Movie 2269,Sci-Fi,5.5,30,,Nolan,,2017
2270,Movie 2270,Fantasy,4.5,150,300,Tarantino,Actor B,2022
2271,Movie 2271,Drama,5.9,10,80,Tarantino,Actor A,2019
2272,Movie 2272,Action,7.7,,600,Rajamouli,Actor B,2019
2273,Movie 2273,Sci-Fi,5.5,30,300,Rajamouli,,
2274,Movie 2274,Romance,5.8,60,80,Cameron,Actor D,2016
2275,Movie 2274,Comedy,7,,150,Rajamouli,Actor A,2017
2276,Movie 2276,Comedy,6.6,10,300,Cameron,Actor D,2022
2277,Movie 2277,Thriller,6.4,60,600,,Actor D,2015
,Movie 2278,Thriller,6.8,30,300,Rajamouli,Actor B,
2279,Movie 2279,Horror,5.4,10,80,Spielberg,Actor C,
2280,Movie 2280,Horror,,10,80,Rajamouli,Actor A,2016
2281,Movie 2281,Drama,8.5,10,300,,Actor C,2017
2282,Movie 2282,Sci-Fi,9,100,600,Spielberg,,2016
2283,Movie 2283,Comedy,6.5,,300,,,2019
2284,Movie 2284,Fantasy,8.2,150,150,Scorsese,Actor E,2022
2285,Movie 2285,Sci-Fi,8.6,,80,Rajamouli,,2017
2286,Movie 2286,Drama,4.5,,,Rajamouli,,2017
2287,Movie 2287,Fantasy,4,30,300,Spielberg,Actor D,
2288,Movie 2288,Action,4.6,10,80,Spielberg,Actor E,2015
2289,Movie 2289,Thriller,8.5,10,300,Rajamouli,Actor E,2018
